tiempo_id;usuario;practica;tecla;up;down;modo
51057;67;12;65;41091;41005;1
51058;67;12;82;41311;41226;1
51059;67;12;32;42211;42126;1
51060;67;12;81;42341;42251;1
51061;67;12;85;42472;42396;1
51062;67;12;73;42571;42486;1
51063;67;12;69;42651;42586;1
51064;67;12;78;42781;42696;1
51065;67;12;32;42911;42816;1
51066;67;12;69;43006;42930;1
51067;67;12;83;43180;43085;1
51068;67;12;32;43295;43195;1
51069;67;12;76;43925;43861;1
51070;67;12;65;44015;43939;1
51071;67;12;32;44105;44029;1
51072;67;12;80;44315;44249;1
51073;67;12;69;44414;44345;1
51074;67;12;82;44575;44509;1
51075;67;12;83;44754;44684;1
51076;67;12;79;44844;44768;1
51077;67;12;78;45013;44928;1
51078;67;12;65;45143;45063;1
51079;67;12;32;45283;45188;1
51080;67;12;81;45360;45268;1
51081;67;12;85;45498;45409;1
51082;67;12;69;45603;45533;1
51083;67;12;32;45723;45633;1
51084;67;12;69;45843;45763;1
51085;67;12;83;46032;45927;1
51086;67;12;67;46162;46082;1
51087;67;12;82;46307;46227;1
51088;67;12;73;46721;46652;1
51089;67;12;66;46931;46858;1
51090;67;12;69;47058;46976;1
51091;67;12;46;48662;48662;1
51092;67;12;69;54552;54483;1
51093;67;12;83;54721;54637;1
51094;67;12;32;54807;54742;1
51095;67;12;76;54961;54901;1
51096;67;12;65;55097;55011;1
51097;67;12;32;55148;55076;1
51098;67;12;80;55376;55306;1
51099;67;12;82;55523;55450;1
51100;67;12;73;55660;55600;1
51101;67;12;77;55860;55790;1
51102;67;12;69;55947;55875;1
51103;67;12;82;56090;56020;1
51104;67;12;65;56350;56265;1
51105;67;12;32;56505;56434;1
51106;67;12;67;56714;56647;1
51107;67;12;65;56934;56849;1
51108;67;12;80;57119;57054;1
51109;67;12;84;57414;57334;1
51110;67;12;85;57633;57564;1
51111;67;12;82;57946;57883;1
51112;67;12;65;58093;58008;1
51113;67;12;32;58532;58477;1
51114;67;12;81;58657;58567;1
51115;67;12;85;59032;58958;1
51116;67;12;69;59152;59066;1
51117;67;12;32;59243;59176;1
51118;67;12;86;59461;59396;1
51119;67;12;65;59581;59506;1
51120;67;12;77;59736;59651;1
51121;67;12;79;59871;59801;1
51122;67;12;83;59986;59911;1
51123;67;12;32;60086;60010;1
51124;67;12;65;60185;60110;1
51125;67;12;32;60300;60230;1
51126;67;12;80;60505;60435;1
51127;67;12;82;60600;60530;1
51128;67;12;79;60705;60635;1
51129;67;12;66;60935;60865;1
51130;67;12;65;61019;60960;1
51131;67;12;82;61224;61159;1
51132;67;12;32;61883;61828;1
51133;67;12;69;61973;61908;1
51134;67;12;83;62148;62073;1
51135;67;12;67;62253;62188;1
51136;67;12;82;62403;62340;1
51137;67;12;73;62832;62762;1
51138;67;12;66;63142;63062;1
51139;67;12;73;63378;63297;1
51140;67;12;82;63571;63491;1
51141;67;12;32;63831;63726;1
51142;67;12;49;64355;64355;1
51143;67;12;57;64550;64550;1
51144;67;12;55;64760;64760;1
51145;67;12;51;72361;65000;1
51146;67;12;46;65224;65224;1
51147;67;12;48;66578;66578;1
51148;67;12;52;66982;66982;1
51149;67;12;32;67741;67646;1
51150;67;12;74;68081;67986;1
51151;67;12;85;68286;68226;1
51152;67;12;78;68471;68386;1
51153;67;12;84;68575;68510;1
51154;67;12;79;68710;68632;1
51155;67;12;32;68865;68756;1
51156;67;12;67;68980;68890;1
51157;67;12;79;69146;68996;1
51158;67;12;78;69200;69120;1
51159;67;12;32;69420;69305;1
51160;67;12;54;70079;70079;1
51161;67;12;53;72146;70283;1
51162;67;12;52;70473;70473;1
51163;67;12;46;71247;71247;1
51164;67;12;53;72146;72071;1
51165;67;12;51;72361;72271;1
51166;67;12;32;73005;72927;1
51167;67;12;84;73330;73250;1
51168;67;12;82;73515;73445;1
51169;67;12;65;73604;73534;1
51170;67;12;84;73744;73674;1
51171;67;12;65;73839;73766;1
51172;67;12;78;74029;73964;1
51173;67;12;68;74119;74054;1
51174;67;12;79;74249;74189;1
51175;67;12;32;74444;74379;1
51176;67;12;68;74625;74518;1
51177;67;12;69;74718;74653;1
51178;67;12;32;74963;74888;1
51179;67;12;86;75717;75637;1
51180;67;12;65;75832;75758;1
51181;67;12;76;76017;75923;1
51182;67;12;73;76231;76166;1
51183;67;12;68;76467;76351;1
51184;67;12;65;76576;76446;1
51185;67;12;82;76741;76681;1
51186;67;12;32;76876;76781;1
51187;67;12;65;76996;76926;1
51188;67;12;76;77071;77010;1
51189;67;12;32;77235;77145;1
51190;67;12;85;77522;77445;1
51191;67;12;83;77650;77580;1
51192;67;12;85;77785;77705;1
51193;67;12;65;77870;77800;1
51194;67;12;82;78084;78009;1
51195;67;12;73;78221;78135;1
51196;67;12;79;78314;78234;1
51197;67;12;46;78928;78928;1
51198;67;12;69;70;0;2
51199;67;12;83;241;160;2
51200;67;12;84;320;255;2
51201;67;12;65;435;345;2
51202;67;12;32;535;465;2
51203;67;12;69;635;550;2
51204;67;12;83;785;691;2
51205;67;12;32;874;799;2
51206;67;12;85;1090;994;2
51207;67;12;78;1170;1104;2
51208;67;12;65;1295;1214;2
51209;67;12;32;1359;1274;2
51210;67;12;80;1589;1514;2
51211;67;12;82;1679;1614;2
51212;67;12;85;1858;1788;2
51213;67;12;69;1973;1908;2
51214;67;12;66;2098;2023;2
51215;67;12;65;2183;2123;2
51216;67;12;32;2308;2238;2
51217;67;12;68;2434;2319;2
51218;67;12;69;2488;2413;2
51219;67;12;32;2598;2523;2
51220;67;12;69;2723;2653;2
51221;67;12;83;2882;2813;2
51222;67;12;67;3009;2932;2
51223;67;12;82;3112;3042;2
51224;67;12;73;3602;3536;2
51225;67;12;84;3746;3682;2
51226;67;12;85;3887;3828;2
51227;67;12;82;4281;4206;2
51228;67;12;65;4391;4316;2
51229;67;12;76;5764;5679;2
51230;67;12;85;6027;5959;2
51231;67;12;69;6145;6079;2
51232;67;12;71;6274;6204;2
51233;67;12;79;6494;6433;2
51234;67;12;32;6668;6583;2
51235;67;12;79;6858;6788;2
51236;67;12;84;7043;6984;2
51237;67;12;82;7198;7114;2
51238;67;12;79;7318;7233;2
51239;67;12;32;7528;7448;2
51240;67;12;67;7807;7737;2
51241;67;12;79;7943;7862;2
51242;67;12;77;8067;7963;2
51243;67;12;79;8157;8082;2
51244;67;12;32;8332;8227;2
51245;67;12;57;8961;8961;2
51246;67;12;56;9181;9181;2
51247;67;12;55;9390;9390;2
51248;67;12;46;10194;10194;2
51249;67;12;49;10454;10454;2
51250;67;12;53;10659;10659;2
51251;67;12;44;11533;11533;2
51252;67;12;74;12861;12787;2
51253;67;12;85;13051;12986;2
51254;67;12;78;13255;13185;2
51255;67;12;84;13405;13330;2
51256;67;12;79;13525;13445;2
51257;67;12;32;13675;13585;2
51258;67;12;67;13806;13700;2
51259;67;12;79;13917;13785;2
51260;67;12;78;13980;13890;2
51261;67;12;32;14200;14099;2
51262;67;12;54;14734;14734;2
51263;67;12;53;14959;14959;2
51264;67;12;52;15188;15188;2
51265;67;12;46;15843;15843;2
51266;67;12;53;16127;16127;2
51267;67;12;51;16357;16357;2
51268;67;12;32;17191;17113;2
51269;67;12;84;17446;17376;2
51270;67;12;82;17620;17551;2
51271;67;12;65;17728;17650;2
51272;67;12;84;17855;17780;2
51273;67;12;65;17946;17875;2
51274;67;12;78;18145;18080;2
51275;67;12;68;18240;18175;2
51276;67;12;79;18355;18290;2
51277;67;12;32;18524;18429;2
51278;67;12;68;18635;18534;2
51279;67;12;69;18711;18599;2
51280;67;12;69;19928;19853;2
51281;67;12;83;20110;20014;2
51282;67;12;32;20188;20123;2
51283;67;12;76;20338;20272;2
51284;67;12;65;20452;20373;2
51285;67;12;32;20552;20477;2
51286;67;12;80;20787;20712;2
51287;67;12;82;20903;20828;2
51288;67;12;73;21022;20942;2
51289;67;12;77;21162;21082;2
51290;67;12;69;21252;21176;2
51291;67;12;82;21381;21308;2
51292;67;12;65;21601;21526;2
51293;67;12;32;21761;21676;2
51294;67;12;67;22370;22295;2
51295;67;12;65;22475;22395;2
51296;67;12;80;22710;22645;2
51297;67;12;84;25337;25252;2
51298;67;12;85;25581;25506;2
51299;67;12;82;25891;25811;2
51300;67;12;65;26003;25921;2
51301;67;12;44;27389;27389;2
51302;67;12;32;27601;27539;2
51303;67;12;73;28173;28089;2
51304;67;12;78;28268;28188;2
51305;67;12;71;28503;28423;2
51306;67;12;82;28728;28653;2
51307;67;12;69;28833;28768;2
51308;67;12;83;29017;28922;2
51309;67;12;65;29202;29117;2
51310;67;12;82;30186;30101;2
51311;67;12;32;30620;30535;2
51312;67;12;49;31110;31110;2
51313;67;12;55;31390;31390;2
51314;67;12;54;31634;31634;2
51315;67;12;46;31929;31929;2
51316;67;12;53;32508;32508;2
51317;67;12;52;32718;32718;2
51318;67;12;80;33971;33917;2
51319;67;12;65;34126;34066;2
51320;67;12;82;34286;34226;2
51321;67;12;65;34371;34308;2
51322;67;12;32;34506;34431;2
51323;67;12;86;34745;34675;2
51324;67;12;65;34851;34770;2
51325;67;12;76;35225;35145;2
51326;67;12;73;35425;35354;2
51327;67;12;68;35592;35484;2
51328;67;12;65;35669;35569;2
51329;67;12;82;35809;35754;2
51330;67;12;32;35949;35884;2
51331;67;12;65;36079;36009;2
51332;67;12;76;36199;36124;2
51333;67;12;32;36385;36298;2
51334;67;12;85;36683;36613;2
51335;67;12;83;36778;36718;2
51336;67;12;85;36903;36828;2
51337;67;12;65;36978;36918;2
51338;67;12;82;37197;37127;2
51339;67;12;73;37323;37248;2
51340;67;12;79;37422;37337;2
51341;67;12;46;38097;38097;2
51342;67;12;65;39490;39414;2
51343;67;12;72;39610;39535;2
51344;67;12;79;39787;39704;2
51345;67;12;82;39889;39814;2
51346;67;12;65;40104;40019;2
51347;67;12;32;40404;40319;2
51348;67;12;83;40688;40618;2
51349;67;12;69;41243;41163;2
51350;67;12;71;41577;41492;2
51351;67;12;85;41728;41662;2
51352;67;12;73;41828;41742;2
51353;67;12;77;42097;42017;2
51354;67;12;79;42232;42161;2
51355;67;12;83;42346;42266;2
51356;67;12;32;42466;42366;2
51357;67;12;80;43490;43425;2
51358;67;12;65;43630;43570;2
51359;67;12;82;43875;43805;2
51360;67;12;65;43989;43909;2
51361;67;12;32;44110;44030;2
51362;67;12;73;44354;44269;2
51363;67;12;78;44481;44389;2
51364;67;12;84;44709;44640;2
51365;67;12;69;44814;44728;2
51366;67;12;78;44959;44880;2
51367;67;12;84;45782;45707;2
51368;67;12;65;45927;45828;2
51369;67;12;82;46217;46142;2
51370;67;12;81;47351;47265;2
51371;67;12;85;47495;47431;2
51372;67;12;69;47600;47530;2
51373;67;12;32;47720;47650;2
51374;67;12;86;48349;48279;2
51375;67;12;65;48464;48376;2
51376;67;12;77;48639;48554;2
51377;67;12;79;48785;48704;2
51378;67;12;83;48909;48829;2
51379;67;12;32;49024;48944;2
51380;67;12;65;49129;49044;2
51381;67;12;32;49249;49168;2
51382;67;12;80;49578;49503;2
51383;67;12;82;49683;49613;2
51384;67;12;79;49803;49728;2
51385;67;12;66;50038;49962;2
51386;67;12;65;50143;50062;2
51387;67;12;82;50352;50277;2
51388;67;12;76;51426;51366;2
51389;67;12;65;51547;51451;2
51390;67;12;32;51596;51526;2
51391;67;12;80;51811;51741;2
51392;67;12;69;51901;51831;2
51393;67;12;82;52055;51985;2
51394;67;12;83;52230;52155;2
51395;67;12;79;52315;52245;2
51396;67;12;78;52475;52395;2
51397;67;12;65;52572;52495;2
51398;67;12;32;52675;52600;2
51399;67;12;81;52765;52690;2
51400;67;12;85;52855;52789;2
51401;67;12;69;52945;52885;2
51402;67;12;32;53030;52959;2
51403;67;12;69;53084;53009;2
51404;67;12;83;53265;53174;2
51405;67;12;67;53344;53279;2
51406;67;12;82;53484;53414;2
51407;67;12;73;53809;53749;2
51408;67;12;66;54008;53943;2
51409;67;12;69;54118;54033;2
51410;67;12;46;55008;55008;2
51411;67;12;69;56231;56167;2
51412;67;12;83;56410;56320;2
51413;67;12;67;56525;56450;2
51414;67;12;82;56670;56605;2
51415;67;12;73;57089;57040;2
51416;67;12;66;57324;57249;2
51417;67;12;73;57519;57450;2
51418;67;12;82;57669;57605;2
51419;67;12;32;57830;57754;2
51420;67;12;49;58528;58528;2
51421;67;12;57;58723;58723;2
51422;67;12;55;59057;59057;2
51423;67;12;51;59591;59591;2
51424;67;12;46;59846;59846;2
51425;67;12;48;60411;60411;2
51426;67;12;52;60725;60725;2
51427;67;12;68;62229;62160;2
51428;67;12;69;62379;62314;2
51429;67;12;84;62493;62418;2
51430;67;12;69;62603;62513;2
51431;67;12;82;62778;62709;2
51432;67;12;77;63048;62953;2
51433;67;12;73;63197;63083;2
51434;67;12;78;63298;63218;2
51435;67;12;65;63362;63277;2
51436;67;12;82;63577;63502;2
51437;67;12;32;64171;64082;2
51438;67;12;81;64281;64191;2
51439;67;12;85;64447;64351;2
51440;67;12;73;64516;64426;2
51441;67;12;69;64616;64536;2
51442;67;12;78;66733;66655;2
51443;67;12;32;66868;66793;2
51444;67;12;69;66993;66913;2
51445;67;12;83;67077;67077;2
51446;68;4;69;74;0;2
51447;68;4;83;273;219;2
51448;68;4;84;403;318;2
51449;68;4;65;528;458;2
51450;68;4;32;727;683;2
51451;68;4;69;961;861;2
51452;68;4;83;1175;1105;2
51453;68;4;32;1359;1264;2
51454;68;4;85;1649;1529;2
51455;68;4;78;1733;1628;2
51456;68;4;65;1862;1827;2
51457;68;4;32;2693;2629;2
51458;68;4;80;3366;3276;2
51459;68;4;82;3530;3455;2
51460;68;4;85;3685;3605;2
51461;68;4;69;3819;3744;2
51462;68;4;66;4038;3943;2
51463;68;4;65;4173;4103;2
51464;68;4;32;4468;4382;2
51465;68;4;68;4755;4685;2
51466;68;4;69;4915;4870;2
51467;68;4;32;5124;5066;2
51468;68;4;69;5228;5168;2
51469;68;4;83;5433;5348;2
51470;68;4;67;5564;5487;2
51471;68;4;82;5726;5657;2
51472;68;4;73;5881;5811;2
51473;68;4;84;6025;5940;2
51474;68;4;85;6195;6120;2
51475;68;4;82;6419;6354;2
51476;68;4;65;6553;6493;2
51477;68;4;76;7883;7823;2
51478;68;4;85;8062;7977;2
51479;68;4;69;8236;8161;2
51480;68;4;71;8410;8353;2
51481;68;4;79;8630;8535;2
51482;68;4;32;8839;8789;2
51483;68;4;79;9660;9591;2
51484;68;4;84;9929;9864;2
51485;68;4;82;10159;10064;2
51486;68;4;79;10293;10208;2
51487;68;4;32;10612;10544;2
51488;68;4;67;11035;10945;2
51489;68;4;79;11241;11164;2
51490;68;4;77;11449;11324;2
51491;68;4;79;11563;11463;2
51492;68;4;32;11739;11642;2
51493;68;4;57;12464;12464;2
51494;68;4;56;12629;12629;2
51495;68;4;55;12822;12822;2
51496;68;4;46;14207;14207;2
51497;68;4;49;14622;14622;2
51498;68;4;53;14834;14834;2
51499;68;4;44;15303;15303;2
51500;68;4;74;16513;16448;2
51501;68;4;85;16697;16637;2
51502;68;4;78;17300;17225;2
51503;68;4;84;17524;17429;2
51504;68;4;79;17773;17648;2
51505;68;4;32;18236;18146;2
51506;68;4;67;18624;18574;2
51507;68;4;79;18779;18699;2
51508;68;4;78;19133;19028;2
51509;68;4;32;19461;19411;2
51510;68;4;54;20213;20213;2
51511;68;4;53;20382;20382;2
51512;68;4;52;20604;20604;2
51513;68;4;46;21464;21464;2
51514;68;4;53;21832;21832;2
51515;68;4;51;22115;22115;2
51516;68;4;32;22674;22574;2
51517;68;4;84;23118;22977;2
51518;68;4;82;23143;23052;2
51519;68;4;65;23306;23261;2
51520;68;4;84;23455;23370;2
51521;68;4;65;23575;23510;2
51522;68;4;78;23769;23680;2
51523;68;4;68;23903;23843;2
51524;68;4;79;24023;23958;2
51525;68;4;32;24203;24139;2
51526;68;4;68;24307;24247;2
51527;68;4;69;24446;24388;2
51528;68;4;69;25598;25502;2
51529;68;4;83;25787;25701;2
51530;68;4;32;25826;25766;2
51531;68;4;76;25960;25895;2
51532;68;4;65;26061;26000;2
51533;68;4;32;26131;26075;2
51534;68;4;80;26329;26259;2
51535;68;4;82;26498;26423;2
51536;68;4;73;26593;26538;2
51537;68;4;77;26784;26702;2
51538;68;4;69;26922;26851;2
51539;68;4;82;27096;27021;2
51540;68;4;65;27220;27155;2
51541;68;4;32;27524;27444;2
51542;68;4;67;27753;27688;2
51543;68;4;65;27918;27868;2
51544;68;4;80;28112;28027;2
51545;68;4;84;28401;28336;2
51546;68;4;85;28565;28490;2
51547;68;4;82;28799;28724;2
51548;68;4;65;28924;28874;2
51549;68;4;44;30228;30228;2
51550;68;4;32;30464;30387;2
51551;68;4;73;30771;30666;2
51552;68;4;78;30921;30796;2
51553;68;4;71;31204;31125;2
51554;68;4;82;31384;31319;2
51555;68;4;69;31598;31498;2
51556;68;4;83;31807;31742;2
51557;68;4;65;32001;31942;2
51558;68;4;82;32121;32041;2
51559;68;4;32;32489;32425;2
51560;68;4;49;33137;33137;2
51561;68;4;55;33381;33381;2
51562;68;4;54;33659;33659;2
51563;68;4;46;34322;34322;2
51564;68;4;53;34601;34601;2
51565;68;4;52;34795;34795;2
51566;68;4;80;35991;35901;2
51567;68;4;65;36145;36095;2
51568;68;4;82;36299;36224;2
51569;68;4;65;36399;36344;2
51570;68;4;32;36618;36513;2
51571;68;4;86;36798;36717;2
51572;68;4;65;36957;36902;2
51573;68;4;76;37211;37031;2
51574;68;4;73;37295;37225;2
51575;68;4;68;37490;37410;2
51576;68;4;65;37729;37664;2
51577;68;4;82;37888;37808;2
51578;68;4;32;38341;38261;2
51579;68;4;65;38586;38466;2
51580;68;4;76;38665;38600;2
51581;68;4;32;38805;38750;2
51582;68;4;85;39024;38959;2
51583;68;4;83;39189;39118;2
51584;68;4;85;39965;39885;2
51585;68;4;65;40119;40064;2
51586;68;4;82;40244;40174;2
51587;68;4;73;40533;40473;2
51588;68;4;79;40732;40662;2
51589;68;4;46;41459;41459;2
51590;68;4;65;42575;42505;2
51591;68;4;72;42704;42624;2
51592;68;4;79;42938;42878;2
51593;68;4;82;43227;43147;2
51594;68;4;65;43326;43257;2
51595;68;4;32;43501;43426;2
51596;68;4;83;43605;43530;2
51597;68;4;69;43765;43700;2
51598;68;4;71;43860;43789;2
51599;68;4;85;44063;43974;2
51600;68;4;73;44238;44148;2
51601;68;4;77;44447;44322;2
51602;68;4;79;44596;44502;2
51603;68;4;83;44751;44661;2
51604;68;4;32;44910;44845;2
51605;68;4;80;45413;45334;2
51606;68;4;65;45553;45508;2
51607;68;4;82;45697;45612;2
51608;68;4;65;45807;45757;2
51609;68;4;32;46036;45951;2
51610;68;4;73;46255;46170;2
51611;68;4;78;46414;46320;2
51612;68;4;84;46978;46893;2
51613;68;4;69;47122;47032;2
51614;68;4;78;48487;48412;2
51615;68;4;84;48741;48665;2
51616;68;4;65;48846;48795;2
51617;68;4;82;48975;48915;2
51618;68;4;81;50334;50259;2
51619;68;4;85;50489;50424;2
51620;68;4;69;50628;50548;2
51621;68;4;32;50758;50663;2
51622;68;4;86;50937;50872;2
51623;68;4;65;51076;51017;2
51624;68;4;77;51236;51146;2
51625;68;4;79;51375;51316;2
51626;68;4;83;51510;51465;2
51627;68;4;32;52192;52102;2
51628;68;4;65;52326;52266;2
51629;68;4;32;52441;52381;2
51630;68;4;80;52665;52590;2
51631;68;4;82;52835;52749;2
51632;68;4;79;54338;54263;2
51633;68;4;66;54597;54513;2
51634;68;4;65;54772;54707;2
51635;68;4;82;54876;54816;2
51636;68;4;76;56057;55972;2
51637;68;4;65;56182;56121;2
51638;68;4;32;56263;56196;2
51639;68;4;80;56445;56385;2
51640;68;4;69;56575;56485;2
51641;68;4;82;56744;56684;2
51642;68;4;83;56969;56893;2
51643;68;4;79;57033;56983;2
51644;68;4;78;57187;57118;2
51645;68;4;65;57282;57222;2
51646;68;4;32;57397;57342;2
51647;68;4;81;57506;57447;2
51648;68;4;85;57631;57566;2
51649;68;4;69;57745;57690;2
51650;68;4;32;57870;57810;2
51651;68;4;69;57950;57884;2
51652;68;4;83;58124;58049;2
51653;68;4;67;58214;58159;2
51654;68;4;82;58383;58308;2
51655;68;4;73;58472;58422;2
51656;68;4;66;58672;58612;2
51657;68;4;69;58831;58756;2
51658;68;4;46;59802;59802;2
51659;68;4;69;60893;60823;2
51660;68;4;83;61108;61007;2
51661;68;4;67;61152;61082;2
51662;68;4;82;61814;61745;2
51663;68;4;73;61914;61834;2
51664;68;4;66;62288;62228;2
51665;68;4;73;62472;62412;2
51666;68;4;82;62586;62526;2
51667;68;4;32;62900;62840;2
51668;68;4;49;63617;63617;2
51669;68;4;57;64235;64235;2
51670;68;4;55;64394;64394;2
51671;68;4;51;65066;65066;2
51672;68;4;46;65828;65828;2
51673;68;4;48;66162;66162;2
51674;68;4;52;66431;66431;2
51675;68;4;68;67462;67378;2
51676;68;4;69;67642;67552;2
51677;68;4;84;67786;67711;2
51678;68;4;69;67906;67841;2
51679;68;4;82;68005;67935;2
51680;68;4;77;68419;68334;2
51681;68;4;73;68583;68498;2
51682;68;4;78;68718;68628;2
51683;68;4;65;68887;68814;2
51684;68;4;82;69041;68966;2
51685;68;4;32;70077;69982;2
51686;68;4;81;70257;70171;2
51687;68;4;85;70326;70271;2
51688;68;4;73;70511;70426;2
51689;68;4;69;70620;70555;2
51690;68;4;78;70715;70635;2
51691;68;4;32;70874;70814;2
51692;68;4;69;70999;70924;2
51693;68;4;83;71093;71093;2
51694;68;3;69;65;0;1
51695;68;3;83;244;184;1
51696;68;3;84;369;299;1
51697;68;3;65;465;409;1
51698;68;3;32;633;563;1
51699;68;3;69;787;722;1
51700;68;3;83;977;897;1
51701;68;3;32;1046;992;1
51702;68;3;85;1266;1171;1
51703;68;3;78;1316;1236;1
51704;68;3;65;1412;1345;1
51705;68;3;32;1545;1494;1
51706;68;3;80;1739;1679;1
51707;68;3;82;1893;1823;1
51708;68;3;85;2010;1948;1
51709;68;3;69;2152;2078;1
51710;68;3;66;2302;2237;1
51711;68;3;65;2436;2381;1
51712;68;3;32;2675;2607;1
51713;68;3;68;3143;3074;1
51714;68;3;69;3298;3243;1
51715;68;3;32;3438;3368;1
51716;68;3;69;3477;3417;1
51717;68;3;83;3652;3577;1
51718;68;3;67;3751;3681;1
51719;68;3;82;3903;3841;1
51720;68;3;73;4025;3975;1
51721;68;3;84;4175;4102;1
51722;68;3;85;4450;4344;1
51723;68;3;82;4673;4599;1
51724;68;3;65;4799;4748;1
51725;68;3;44;5828;5828;1
51726;68;3;32;6037;5948;1
51727;68;3;73;6282;6177;1
51728;68;3;78;6386;6261;1
51729;68;3;71;6645;6570;1
51730;68;3;82;6825;6765;1
51731;68;3;69;6909;6844;1
51732;68;3;83;7091;7029;1
51733;68;3;65;7258;7193;1
51734;68;3;82;7338;7273;1
51735;68;3;32;7851;7766;1
51736;68;3;49;8359;8359;1
51737;68;3;55;8584;8584;1
51738;68;3;54;9056;9056;1
51739;68;3;46;9584;9584;1
51740;68;3;53;9858;9858;1
51741;68;3;52;10032;10032;1
51742;68;3;32;10760;10680;1
51743;68;3;76;11028;10923;1
51744;68;3;85;11223;11148;1
51745;68;3;69;11387;11302;1
51746;68;3;71;11487;11402;1
51747;68;3;79;11686;11606;1
51748;68;3;32;11850;11780;1
51749;68;3;79;12005;11945;1
51750;68;3;84;12234;12184;1
51751;68;3;82;12448;12363;1
51752;68;3;79;12618;12507;1
51753;68;3;32;12911;12817;1
51754;68;3;67;13150;13085;1
51755;68;3;79;13305;13235;1
51756;68;3;77;13490;13366;1
51757;68;3;79;13566;13454;1
51758;68;3;32;13718;13639;1
51759;68;3;57;14430;14430;1
51760;68;3;56;14565;14565;1
51761;68;3;55;14761;14761;1
51762;68;3;46;15591;15591;1
51763;68;3;49;15857;15857;1
51764;68;3;53;16029;16029;1
51765;68;3;44;16712;16712;1
51766;68;3;32;17352;17275;1
51767;68;3;65;17569;17494;1
51768;68;3;72;17689;17624;1
51769;68;3;79;17933;17858;1
51770;68;3;82;18202;18137;1
51771;68;3;65;18331;18256;1
51772;68;3;32;18471;18391;1
51773;68;3;83;18586;18520;1
51774;68;3;69;18755;18680;1
51775;68;3;71;18839;18769;1
51776;68;3;85;19045;18964;1
51777;68;3;73;19233;19133;1
51778;68;3;77;19512;19422;1
51779;68;3;79;19651;19566;1
51780;68;3;83;19796;19726;1
51781;68;3;32;19942;19875;1
51782;68;3;80;20115;20045;1
51783;68;3;65;20244;20189;1
51784;68;3;82;20379;20309;1
51785;68;3;65;20489;20440;1
51786;68;3;32;20688;20598;1
51787;68;3;73;20902;20812;1
51788;68;3;78;21006;20931;1
51789;68;3;84;22082;22017;1
51790;68;3;69;22241;22161;1
51791;68;3;78;22695;22595;1
51792;68;3;84;22944;22879;1
51793;68;3;65;23063;22998;1
51794;68;3;82;23198;23123;1
51795;68;3;32;23507;23417;1
51796;68;3;68;23592;23522;1
51797;68;3;69;23731;23676;1
51798;68;3;84;23836;23786;1
51799;68;3;69;23950;23900;1
51800;68;3;82;24075;24000;1
51801;68;3;77;24464;24384;1
51802;68;3;73;24603;24528;1
51803;68;3;78;24724;24648;1
51804;68;3;65;24897;24842;1
51805;68;3;82;25056;24982;1
51806;68;3;32;25599;25529;1
51807;68;3;81;25908;25823;1
51808;68;3;85;26008;25948;1
51809;68;3;73;26197;26112;1
51810;68;3;69;26352;26301;1
51811;68;3;78;26556;26466;1
51812;68;3;32;26765;26717;1
51813;68;3;69;26930;26844;1
51814;68;3;83;27119;27044;1
51815;68;3;32;27183;27133;1
51816;68;3;76;27348;27273;1
51817;68;3;65;27408;27363;1
51818;68;3;32;27477;27422;1
51819;68;3;80;27637;27567;1
51820;68;3;69;27731;27657;1
51821;68;3;82;27876;27821;1
51822;68;3;83;28101;28012;1
51823;68;3;79;28150;28080;1
51824;68;3;78;28300;28234;1
51825;68;3;65;28414;28360;1
51826;68;3;32;28698;28598;1
51827;68;3;81;28867;28809;1
51828;68;3;85;29046;28972;1
51829;68;3;69;29156;29086;1
51830;68;3;32;29262;29201;1
51831;68;3;69;29286;29226;1
51832;68;3;83;29470;29400;1
51833;68;3;67;29540;29485;1
51834;68;3;82;29706;29629;1
51835;68;3;73;29806;29729;1
51836;68;3;66;30242;30182;1
51837;68;3;69;30421;30336;1
51838;68;3;46;30702;30702;1
51839;68;3;69;31886;31821;1
51840;68;3;83;32125;32035;1
51841;68;3;32;32196;32140;1
51842;68;3;76;32319;32264;1
51843;68;3;65;32424;32374;1
51844;68;3;32;32495;32438;1
51845;68;3;80;32738;32658;1
51846;68;3;82;32937;32862;1
51847;68;3;73;33126;33042;1
51848;68;3;77;33839;33744;1
51849;68;3;69;33978;33898;1
51850;68;3;82;34172;34108;1
51851;68;3;65;34317;34262;1
51852;68;3;32;34646;34551;1
51853;68;3;67;35213;35128;1
51854;68;3;65;35384;35328;1
51855;68;3;80;35607;35522;1
51856;68;3;84;35856;35771;1
51857;68;3;85;36010;35945;1
51858;68;3;82;36225;36155;1
51859;68;3;65;36374;36309;1
51860;68;3;32;36599;36518;1
51861;68;3;81;37007;36927;1
51862;68;3;85;37161;37092;1
51863;68;3;69;37306;37231;1
51864;68;3;32;37416;37335;1
51865;68;3;86;37779;37704;1
51866;68;3;65;37943;37869;1
51867;68;3;77;38088;37993;1
51868;68;3;79;38243;38157;1
51869;68;3;83;38312;38257;1
51870;68;3;32;38437;38361;1
51871;68;3;65;38522;38452;1
51872;68;3;32;38621;38536;1
51873;68;3;80;38815;38750;1
51874;68;3;82;38976;38905;1
51875;68;3;79;39045;38989;1
51876;68;3;66;39254;39184;1
51877;68;3;65;39408;39353;1
51878;68;3;82;39588;39507;1
51879;68;3;32;40559;40509;1
51880;68;3;69;40673;40619;1
